Brand,Condition,Fuel,KMs Driven,Model,Price,Registered City,Transaction Type,Year
SUZUKI,Used,Petrol,107000.0,Cultus VXR,725000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,120000.0,Corolla GLI,1280000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,74000.0,Vitz,1165000.0,Lahore,Cash,2010.0
SUZUKI,Used,Cng,75000.0,Mehran VX,375000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,58000.0,Swift,1010000.0,Karachi,Cash,2010.0
DAIHATSU,Used,Petrol,66000.0,Cuore,680000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,99000.0,Passo,990000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,110000.0,Vitz,980000.0,Karachi,Cash,2010.0
HONDA,New,Petrol,30000.0,Civic Prosmetic,1475000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,63000.0,Corolla XLI,1080000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,90000.0,Mehran VX,470000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,138000.0,Prius,1400000.0,Karachi,Cash,2010.0
SUZUKI,New,Petrol,100000.0,Alto,615000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,117000.0,Corolla GLI,1325000.0,Islamabad,Cash,2010.0
SUZUKI,Used,Petrol,60000.0,Mehran VXR,450000.0,Lahore,Cash,2010.0
HONDA,Used,Petrol,35000.0,City IVTEC,1235000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,123000.0,Alto,550000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,84000.0,Alto,570000.0,Karachi,Cash,2010.0
DAIHATSU,Used,Petrol,79000.0,Cuore,650000.0,Karachi,Cash,2010.0
DAIHATSU,Used,Petrol,84000.0,Esse,775000.0,Karachi,Cash,2010.0
DAIHATSU,Used,Petrol,70000.0,Atrai Wagon,1000000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,39000.0,Cultus VXR,675000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,92000.0,Alto,480000.0,Karachi,Cash,2010.0
NISSAN,Used,Petrol,37000.0,Juke,1575000.0,Karachi,Cash,2010.0
HONDA,Used,Petrol,48000.0,City IVTEC,1255000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,1.0,Mehran VXR,560000.0,Islamabad,Cash,2010.0
SUZUKI,Used,Cng,26000.0,Other,650000.0,Karachi,Cash,2010.0
SUZUKI,New,Petrol,15000.0,Every,1010000.0,Karachi,Cash,2010.0
HONDA,Used,Petrol,53400.0,Civic VTi Oriel Prosmatec,1200000.0,Karachi,Cash,2010.0
DAIHATSU,Used,Cng,1.0,Cuore,670000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,50000.0,Cultus VXR,565000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,100000.0,Corolla GLI,1225000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,1.0,Corolla XLI,1200000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,80.0,Mehran VX,375000.0,Lahore,Cash,2010.0
TOYOTA,Used,Petrol,172000.0,Corolla XLI,1100000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,81000.0,Corolla GLI,1225000.0,Lahore,Cash,2010.0
TOYOTA,Used,Hybrid,125000.0,Prius,1525000.0,Lahore,Cash,2010.0
SUZUKI,Used,Cng,65000.0,Mehran VX,390000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,90000.0,Swift,1000000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,50000.0,Cultus VXR,760000.0,Karachi,Cash,2010.0
HONDA,New,Petrol,69000.0,Civic VTi Oriel Prosmatec,1370000.0,Karachi,Cash,2010.0
HONDA,Used,Petrol,80000.0,City IVTEC,1200000.0,Karachi,Cash,2010.0
HONDA,Used,Petrol,80000.0,City IVTEC,1250000.0,Karachi,Cash,2010.0
TOYOTA,Used,Cng,135000.0,Corolla GLI,1210000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,69000.0,Cultus VXL,685000.0,Karachi,Cash,2010.0
SUZUKI,New,Petrol,87800.0,Every,795000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,62500.0,Alto,615000.0,Karachi,Cash,2010.0
DAIHATSU,Used,Cng,64500.0,Cuore,620000.0,Karachi,Cash,2010.0
SUZUKI,New,Cng,90000.0,Alto,535000.0,Karachi,Cash,2010.0
HONDA,Used,Hybrid,135000.0,Insight,1350000.0,Karachi,Cash,2010.0
DAIHATSU,Used,Petrol,150000.0,Hijet,700000.0,Karachi,Cash,2010.0
TOYOTA,New,Petrol,98000.0,Passo,1095000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,98000.0,Mark II,1095000.0,Karachi,Cash,2010.0
MAZDA,Used,Petrol,75000.0,Scrum,1000000.0,Karachi,Cash,2010.0
SUZUKI,Used,Hybrid,77000.0,Mehran VXR,442000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,112000.0,Corolla XLI,1080000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,71000.0,Alto,560000.0,Karachi,Cash,2010.0
HONDA,Used,Petrol,100000.0,Civic VTi Oriel Prosmatec,1480000.0,Lahore,Cash,2010.0
SUZUKI,Used,Petrol,123.0,Mehran VXR,350000.0,Karachi,Cash,2010.0
HONDA,Used,Petrol,113300.0,Civic VTi Oriel Prosmatec,1350000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,89000.0,Every,940000.0,Karachi,Cash,2010.0
HONDA,New,Petrol,69000.0,Civic VTi Oriel Prosmatec,1400000.0,Karachi,Cash,2010.0
SUZUKI,New,Petrol,39500.0,Swift,949000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,150000.0,Alto,580000.0,Lahore,Cash,2010.0
HONDA,Used,Petrol,100000.0,City IVTEC,1330000.0,Islamabad,Cash,2010.0
SUZUKI,Used,Cng,82000.0,Cultus VXR,800000.0,Islamabad,Cash,2010.0
TOYOTA,New,Petrol,55000.0,Hilux,3650000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,99000.0,Mehran VXR,430000.0,Lahore,Cash,2010.0
TOYOTA,Used,Hybrid,115000.0,Prius,1525000.0,Islamabad,Cash,2010.0
SUZUKI,Used,Petrol,96000.0,Every,805000.0,Karachi,Cash,2010.0
HONDA,Used,Petrol,68000.0,City IVTEC,1190000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,40000.0,Cultus VXR,675000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,100000.0,Prado,6500000.0,Karachi,Cash,2010.0
HONDA,Used,Petrol,100000.0,Civic VTi Oriel Prosmatec,1125000.0,Karachi,Cash,2010.0
SUZUKI,Used,Hybrid,52500.0,Alto,550000.0,Karachi,Cash,2010.0
HONDA,Used,Petrol,98000.0,Civic VTi Oriel Prosmatec,1175000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,107000.0,Alto,630000.0,Karachi,Cash,2010.0
HONDA,Used,Petrol,67000.0,City IVTEC,1200000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,88000.0,Corolla XLI,1195000.0,Karachi,Cash,2010.0
HONDA,Used,Petrol,88.0,Civic VTi Oriel Prosmatec,1250000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,48000.0,Vitz,1175000.0,Karachi,Cash,2010.0
SUZUKI,New,Petrol,87308.0,Wagon R,885000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,75000.0,Swift,940000.0,Karachi,Cash,2010.0
HONDA,Used,Petrol,85000.0,Civic VTi Oriel Prosmatec,1325000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,78.0,Other,520000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,76000.0,Cultus VXR,690000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,113000.0,Alto,540000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,77000.0,Corolla XLI,1175000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,55000.0,Alto,580000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,76000.0,Swift,890000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,85000.0,Swift,800000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,178000.0,Belta,1190000.0,Karachi,Cash,2010.0
NISSAN,Used,Petrol,1.0,Clipper,1000000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,177264.0,Swift,915000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,450000.0,Alto,600000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,70000.0,Cultus VXR,680000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,1010101.0,Alto,580000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,670000.0,Mehran VXR,480000.0,Karachi,Cash,2010.0
HONDA,Used,Petrol,74000.0,Civic VTi Oriel Prosmatec,1200000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,745000.0,Alto,600000.0,Karachi,Cash,2010.0
SUZUKI,New,Petrol,195000.0,Mehran VX,390000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,85000.0,Cultus VXR,700000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,69000.0,Passo,1100000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,139000.0,Corolla GLI,1265000.0,Lahore,Cash,2010.0
DAIHATSU,Used,Petrol,83000.0,Move,805000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,90000.0,Corrolla Altis,1345000.0,Karachi,Cash,2010.0
TOYOTA,New,Cng,155000.0,Corolla XLI,1170000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,66000.0,Belta,1180000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,100000.0,Mehran VX,365000.0,Karachi,Cash,2010.0
HONDA,Used,Petrol,100000.0,Other,1055000.0,Lahore,Cash,2010.0
SUZUKI,Used,Petrol,90000.0,Alto,565000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,34000.0,Mehran VX,410000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,41000.0,Cultus VXR,700000.0,Karachi,Cash,2010.0
SUZUKI,New,Petrol,91000.0,Swift,945000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,103000.0,Corolla XLI,1150000.0,Karachi,Cash,2010.0
HONDA,Used,Petrol,124000.0,City IVTEC,1165000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,83000.0,Swift,885000.0,Karachi,Cash,2010.0
DAIHATSU,New,Petrol,88000.0,Cuore,590000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,101019.0,Corolla GLI,1400000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,52000.0,Mehran VXR,520000.0,Karachi,Cash,2010.0
HONDA,Used,Petrol,139000.0,Civic VTi,1050000.0,Karachi,Cash,2010.0
SUZUKI,New,Petrol,195000.0,Mehran VX,400000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,87000.0,Cultus VXR,680000.0,Karachi,Cash,2010.0
NISSAN,Used,Petrol,37300.0,Juke,1600000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,103000.0,Vitz,1099999.0,Karachi,Cash,2010.0
MAZDA,Used,Petrol,85000.0,Azwagon,880000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,57000.0,Vitz,1050000.0,Karachi,Cash,2010.0
DAIHATSU,New,Petrol,70000.0,Cuore,625000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,47000.0,Alto,520000.0,Karachi,Cash,2010.0
TOYOTA,New,Petrol,62000.0,Corolla XLI,1190000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,23750.0,Corrolla Altis,1590000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,59586.0,Cultus VXR,710000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,45000.0,Cultus VX,200000.0,Karachi,Installment/Leasing,2010.0
SUZUKI,Used,Lpg,60000.0,Cultus VXL,725000.0,Karachi,Cash,2010.0
NISSAN,Used,Petrol,123000.0,Clipper,660000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,62000.0,Vitz,1170000.0,Karachi,Cash,2010.0
DAIHATSU,New,Petrol,105000.0,Hijet,750000.0,Karachi,Cash,2010.0
SUZUKI,Used,Hybrid,34000.0,Mehran VXR,395000.0,Lahore,Cash,2010.0
TOYOTA,Used,Petrol,122000.0,Vitz,1120000.0,Lahore,Cash,2010.0
TOYOTA,Used,Petrol,75000.0,Passo,1130000.0,Karachi,Cash,2010.0
OTHER BRANDS,Used,Petrol,999999.0,Other,9999999.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,100000.0,Cultus VXL,730000.0,Karachi,Cash,2010.0
HONDA,Used,Petrol,110000.0,Civic VTi Oriel Prosmatec,1275000.0,Lahore,Cash,2010.0
TOYOTA,Used,Petrol,81000.0,Corolla GLI,1250000.0,Karachi,Cash,2010.0
HONDA,New,Petrol,65000.0,Civic VTi Oriel Prosmatec,1350000.0,Karachi,Cash,2010.0
SUZUKI,New,Hybrid,75000.0,Alto,560000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,72000.0,Swift,910000.0,Karachi,Cash,2010.0
HONDA,Used,Petrol,78000.0,City IVTEC,1130000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,106000.0,Alto,500000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,117000.0,Vitz,820000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,78487.0,Alto,550000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,61500.0,Cultus VXR,650000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,1234567.0,Corolla XLI,1165000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,50000.0,Vitz,1085000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,25000.0,Alto,300000.0,Karachi,Installment/Leasing,2010.0
TOYOTA,Used,Petrol,15000.0,Corolla GLI,280000.0,Karachi,Installment/Leasing,2010.0
SUZUKI,Used,Petrol,51000.0,Cultus VXR,600000.0,Karachi,Cash,2010.0
HONDA,Used,Petrol,137000.0,Civic VTi Oriel Prosmatec,1200000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,62000.0,Swift,880000.0,Karachi,Cash,2010.0
DAIHATSU,Used,Petrol,78000.0,Cuore,700000.0,Multan,Cash,2010.0
SUZUKI,Used,Cng,77000.0,Mehran VX,365000.0,Karachi,Cash,2010.0
SUZUKI,New,Cng,45000.0,Cultus VXR,710000.0,Karachi,Cash,2010.0
DAIHATSU,New,Petrol,80000.0,Hijet,750000.0,Karachi,Cash,2010.0
HONDA,Used,Petrol,29370.0,City IVTEC,1500000.0,Karachi,Cash,2010.0
TOYOTA,Used,Diesel,77000.0,Hilux,3200000.0,Karachi,Cash,2010.0
SUZUKI,New,Cng,100000.0,Alto,550000.0,Karachi,Cash,2010.0
TOYOTA,New,Cng,93000.0,Corolla XLI,1150000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,72200.0,Alto,625000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,72200.0,Alto,625000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,37000.0,Mehran VX,420000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,62000.0,Cultus VXR,675000.0,Karachi,Cash,2010.0
HONDA,Used,Petrol,92000.0,City IVTEC,1230000.0,Lahore,Cash,2010.0
SUZUKI,Used,Petrol,78781.0,Cultus VXR,700000.0,Lahore,Cash,2010.0
TOYOTA,Used,Petrol,117500.0,Corolla GLI,1150000.0,Karachi,Cash,2010.0
SUZUKI,New,Cng,25000.0,Mehran VX,515000.0,Rawalpindi,Cash,2010.0
SUZUKI,Used,Cng,46000.0,Cultus VXR,735000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,62000.0,Alto,540000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,1.0,Mehran VX,395000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,78.0,Every Wagon,520000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,64000.0,Alto,580000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,1.0,Swift,925000.0,Karachi,Cash,2010.0
TOYOTA,Used,Diesel,104500.0,Hilux,3270000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,60000.0,Alto,550000.0,Karachi,Cash,2010.0
HONDA,Used,Petrol,68850.0,Civic VTi,1250000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,90000.0,Alto,550000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,49000.0,Vitz,1000000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,71000.0,Corolla XLI,1250000.0,Karachi,Cash,2010.0
HONDA,Used,Hybrid,109000.0,Civic Hybrid,1480000.0,Karachi,Cash,2010.0
TOYOTA,Used,Diesel,103000.0,Corolla 2.0 D,1225000.0,Karachi,Cash,2010.0
SUZUKI,New,Petrol,127000.0,Every Wagon,1065000.0,Karachi,Cash,2010.0
TOYOTA,Used,Cng,186000.0,Corolla XLI,1200000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,100000.0,Cultus VXR,680000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,38059.0,Kei,200000.0,Karachi,Installment/Leasing,2010.0
DAIHATSU,Used,Petrol,1203.0,Esse,240000.0,Karachi,Installment/Leasing,2010.0
TOYOTA,Used,Petrol,69000.0,Corrolla Altis,1350000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,20000.0,Bolan,150000.0,Rawalpindi,Installment/Leasing,2010.0
SUZUKI,Used,Petrol,1.0,Alto,635000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,97000.0,Prius,1400000.0,Karachi,Cash,2010.0
BMW,Used,Petrol,35000.0,Other,3500000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,73456.0,Cultus VXR,170000.0,Karachi,Installment/Leasing,2010.0
SUZUKI,Used,Cng,40000.0,Mehran VX,520000.0,Islamabad,Cash,2010.0
HONDA,Used,Petrol,86000.0,Civic VTi Oriel,1335000.0,Islamabad,Cash,2010.0
SUZUKI,Used,Petrol,71230.0,Every,820000.0,Lahore,Cash,2010.0
TOYOTA,Used,Petrol,150000.0,Corolla GLI,1220000.0,Lahore,Cash,2010.0
TOYOTA,Used,Petrol,92000.0,Prius,1724555.0,Lahore,Cash,2010.0
SUZUKI,Used,Petrol,146000.0,Cultus VXR,800000.0,Islamabad,Cash,2010.0
SUZUKI,Used,Petrol,92166.0,Cultus VX,850000.0,Lahore,Cash,2010.0
HONDA,New,Petrol,100000.0,Civic VTi Oriel Prosmatec,1290000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,89000.0,Corolla GLI,1330000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,114000.0,Swift,900000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,89300.0,Swift,965000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,97329.0,Alto,540000.0,Karachi,Cash,2010.0
SUZUKI,New,Petrol,45000.0,Alto,570000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,9.0,Alto,540000.0,Karachi,Cash,2010.0
TOYOTA,Used,Hybrid,160000.0,Prius,1500000.0,Karachi,Cash,2010.0
SUZUKI,Used,Hybrid,62000.0,Alto,545000.0,Karachi,Cash,2010.0
NISSAN,New,Petrol,95000.0,Juke,1595000.0,Karachi,Cash,2010.0
HONDA,Used,Petrol,98000.0,City IVTEC,1235000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,65000.0,Cultus VXR,780000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,66000.0,Cultus VXR,730000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,51000.0,Every Wagon,1250000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,75413.0,Cultus VXR,690000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,51000.0,Cultus VXR,680000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,93000.0,Swift,870000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,78000.0,Corrolla Altis,1215000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,32000.0,Cultus VXR,750000.0,Karachi,Cash,2010.0
SUZUKI,Used,Hybrid,40000.0,Mehran VXR,370000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,78000.0,Cultus VXR,710000.0,Karachi,Cash,2010.0
HONDA,Used,Petrol,100000.0,Civic Prosmetic,1300000.0,Lahore,Cash,2010.0
SUZUKI,Used,Cng,74000.0,Cultus VXR,690000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,116000.0,Corolla GLI,1200000.0,Karachi,Cash,2010.0
DAIHATSU,Used,Hybrid,81452.0,Cuore,590000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,82000.0,Alto,550000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,66000.0,Alto,610000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,12.0,Passo,970000.0,Karachi,Cash,2010.0
SUZUKI,New,Cng,129000.0,Alto,550000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,98000.0,Corolla GLI,1225000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,98341.0,Bolan,490000.0,Karachi,Cash,2010.0
TOYOTA,New,Petrol,99000.0,Passo,1030000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,70000.0,Land Cruiser,7000000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,19000.0,Alto,595000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,63300.0,Mehran VXR,450000.0,Karachi,Cash,2010.0
HONDA,Used,Petrol,92000.0,Civic VTi Oriel,1070000.0,Karachi,Cash,2010.0
TOYOTA,New,Diesel,104000.0,Hilux,3270000.0,Karachi,Cash,2010.0
NISSAN,Used,Petrol,62000.0,Juke,1625000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,78000.0,Corolla GLI,110000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,105000.0,Swift,925000.0,Karachi,Cash,2010.0
DAIHATSU,Used,Petrol,80000.0,Cuore,625000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,69000.0,Cultus VX,775000.0,Karachi,Cash,2010.0
HONDA,Used,Petrol,85000.0,Civic VTi Oriel Prosmatec,1285000.0,Karachi,Cash,2010.0
NISSAN,Used,Petrol,20000.0,Juke,340000.0,Karachi,Installment/Leasing,2010.0
SUZUKI,Used,Cng,60000.0,Cultus VXR,580000.0,Karachi,Cash,2010.0
SUZUKI,Used,Hybrid,78523.0,Alto,545000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,1234.0,Alto,580000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,1.0,Alto,620000.0,Karachi,Cash,2010.0
DAIHATSU,Used,Petrol,150000.0,Hijet,695000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,85000.0,Corolla GLI,1250000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,90000.0,Swift,870000.0,Lahore,Cash,2010.0
DAIHATSU,Used,Petrol,94000.0,Hijet,775000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,130000.0,Mehran VXR,400000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,95000.0,Alto,570000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,95000.0,Alto,580000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,85000.0,Corolla GLI,1200000.0,Karachi,Cash,2010.0
HONDA,Used,Petrol,95000.0,City IVTEC,1200000.0,Karachi,Cash,2010.0
SUZUKI,New,Cng,54000.0,Cultus VXR,730000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,83000.0,Cultus VXR,700000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,80000.0,Mehran VXR,450000.0,Hyderabad,Cash,2010.0
TOYOTA,Used,Petrol,144485.0,Corolla GLI,1150000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,986.0,Cultus VX,650000.0,Mardan,Cash,2010.0
SUZUKI,Used,Cng,99000.0,Mehran VXR,450000.0,Lahore,Cash,2010.0
TOYOTA,New,Petrol,78000.0,Corolla GLI,1385000.0,Islamabad,Cash,2010.0
TOYOTA,Used,Diesel,786.0,Hilux,2500000.0,Karachi,Cash,2010.0
DAIHATSU,Used,Cng,20000.0,Cuore,180000.0,Karachi,Installment/Leasing,2010.0
TOYOTA,New,Petrol,72000.0,Corolla XLI,1150000.0,Karachi,Cash,2010.0
HONDA,Used,Petrol,73021.0,Zest Spark,970000.0,Karachi,Cash,2010.0
HONDA,Used,Petrol,85000.0,City IVTEC,1225000.0,Karachi,Cash,2010.0
TOYOTA,Used,Cng,35000.0,Passo,1150000.0,Karachi,Cash,2010.0
DAIHATSU,Used,Petrol,167000.0,Hijet,725000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,76000.0,Cultus VXR,720000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,48000.0,Vitz,1180000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,141000.0,Passo,1065000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,91800.0,Corolla XLI,1080000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,76000.0,Cultus VXR,510000.0,Karachi,Cash,2010.0
SUZUKI,New,Cng,5.0,Other,530000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,59000.0,Alto,560000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,1160000.0,Corolla XLI,1100000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,70000.0,Corolla GLI,1200000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,90.0,Alto,625000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,93000.0,Cultus VXR,670000.0,Karachi,Cash,2010.0
DAIHATSU,Used,Petrol,62000.0,Cuore,620000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,98000.0,Alto,545000.0,Karachi,Cash,2010.0
TOYOTA,Used,Petrol,85000.0,Vitz,1160000.0,Lahore,Cash,2010.0
TOYOTA,New,Petrol,75000.0,Vitz,1160000.0,Lahore,Cash,2010.0
SUZUKI,Used,Petrol,14000.0,Every,1015000.0,Karachi,Cash,2010.0
NISSAN,Used,Petrol,90000.0,Juke,1725000.0,Karachi,Cash,2010.0
DAIHATSU,Used,Petrol,45000.0,Move,880000.0,Karachi,Cash,2010.0
DAIHATSU,New,Petrol,45000.0,Move,870000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,56000.0,Liana,200000.0,Karachi,Installment/Leasing,2010.0
SUZUKI,Used,Cng,49000.0,Mehran VX,400000.0,Karachi,Cash,2010.0
SUZUKI,Used,Petrol,3000.0,Alto,250000.0,Karachi,Installment/Leasing,2010.0
HONDA,Used,Petrol,132000.0,City IVTEC,1275000.0,Lahore,Cash,2010.0
SUZUKI,New,Petrol,25000.0,Mehran VX,520000.0,Islamabad,Cash,2010.0
HONDA,Used,Petrol,95000.0,Civic VTi,1285000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,60580.0,Alto,590000.0,Karachi,Cash,2010.0
DAIHATSU,Used,Cng,1.0,Cuore,600000.0,Karachi,Cash,2010.0
SUZUKI,Used,Cng,100000.0,Cultus VXR,710000.0,Karachi,Cash,2010.0
